      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.30541992      769.97753906      774.90734863      798.38085938      847.76281738      798.38085938      774.90734863      769.97753906      769.30541992      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393      769.23077393
      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.23864746      747.02008057      752.74230957      779.95684814      837.21942139      779.95684814      752.74230957      747.02008057      746.23864746      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963      746.15386963
      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.16918945      724.03778076      730.38818359      760.58642578      824.12677002      760.58642578      730.38818359      724.03778076      723.16918945      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430      723.07690430
      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.09582520      700.98992920      707.53466797      738.66625977      804.16735840      738.66625977      707.53466797      700.98992920      700.09582520      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000      700.00000000
      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      677.01947021      677.91839600      684.50024414      715.80053711      781.65966797      715.80053711      684.50024414      677.91839600      677.01947021      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570      676.92309570
      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.94256592      654.84222412      661.42840576      692.75048828      758.65484619      692.75048828      661.42840576      654.84222412      653.94256592      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037      653.84613037
      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.86566162      631.76531982      638.35186768      669.67602539      735.58551025      669.67602539      638.35186768      631.76531982      630.86566162      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607      630.76922607
      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.78875732      608.68841553      615.27502441      646.59930420      712.50897217      646.59930420      615.27502441      608.68841553      607.78875732      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178      607.69232178
      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.71179199      585.61145020      592.19805908      623.52233887      689.43200684      623.52233887      592.19805908      585.61145020      584.71179199      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645      584.61535645
      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.63494873      562.53454590      569.12115479      600.44543457      666.35510254      600.44543457      569.12115479      562.53454590      561.63494873      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215      561.53845215
      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.55822754      539.45770264      546.04425049      577.36853027      643.27819824      577.36853027      546.04425049      539.45770264      538.55822754      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785      538.46154785
      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.48199463      516.38104248      522.96728516      554.29156494      620.20129395      554.29156494      522.96728516      516.38104248      515.48199463      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355      515.38464355
      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.31198120      492.40551758      493.30441284      499.88928223      531.21429443      597.12426758      531.21429443      499.88928223      493.30441284      492.40551758      492.31198120      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822      492.30767822
      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23504639      469.32852173      470.22744751      476.81228638      508.13732910      574.04730225      508.13732910      476.81228638      470.22744751      469.32852173      469.23504639      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393      469.23077393
      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15811157      446.25158691      447.15054321      453.73535156      485.06008911      550.96954346      485.06008911      453.73535156      447.15054321      446.25158691      446.15811157      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911      446.15383911
      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.08120728      423.17465210      424.07348633      430.65747070      461.97915649      527.88085938      461.97915649      430.65747070      424.07348633      423.17465210      423.08120728      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481      423.07693481
      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00427246      400.09768677      400.99539185      407.56967163      438.85922241      504.68811035      438.85922241      407.56967163      400.99539185      400.09768677      400.00427246      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000      400.00000000
      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92724609      377.02008057      377.90982056      384.42886353      415.44467163      480.70126343      415.44467163      384.42886353      377.90982056      377.02008057      376.92724609      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519      376.92306519
      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84973145      353.93878174      354.78552246      360.99114990      390.51620483      452.63525391      390.51620483      360.99114990      354.78552246      353.93878174      353.84973145      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089      353.84616089
      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.77023315      330.84698486      331.55679321      336.75756836      361.50949097      413.58468628      361.50949097      336.75756836      331.55679321      330.84698486      330.77023315      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607      330.76922607
      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.75146484      308.28930664      312.23324585      330.99337769      370.46636963      330.99337769      312.23324585      308.28930664      307.75146484      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178      307.69232178
      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.65551758      285.01538086      287.65759277      300.22116089      326.65780640      300.22116089      287.65759277      285.01538086      284.65551758      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696      284.61538696
      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.56060791      261.74801636      263.13079834      269.70486450      283.53970337      269.70486450      263.13079834      261.74801636      261.56060791      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215      261.53845215
      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46766663      238.51864624      238.89730835      240.69860840      244.48933411      240.69860840      238.89730835      238.51864624      238.46766663      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259      238.46153259
      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.39497375      215.46060181      215.77072144      216.42399597      215.77072144      215.46060181      215.39497375      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304      215.38461304
      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32154846      192.32171631      192.32325745      192.33129883      192.36955261      192.45013428      192.36955261      192.33129883      192.32325745      192.32171631      192.32154846      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794      192.32151794
      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38481140      169.38481140      169.38493347      169.38575745      169.38931274      169.39714050      169.38931274      169.38575745      169.38493347      169.38481140      169.38481140      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614      169.38479614
      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43759155      147.43789673      147.43846130      147.43789673      147.43759155      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052      147.43753052
      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85421753      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175      130.85417175
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
